Date,Product,Category,Sales,Units
2023-12-01,Smartphone,Electronics,10297.77,17
2023-12-01,Headphones,Electronics,5003.91,39
2023-12-01,Tablet,Electronics,4925.08,12
2023-12-01,Smart Watch,Electronics,6144.36,26
2023-12-01,T-Shirt,Clothing,1186.91,53
2023-12-01,Jeans,Clothing,2313.89,42
2023-12-01,Jacket,Clothing,1420.59,16
2023-12-01,Sneakers,Clothing,2129.95,29
2023-12-01,Dress,Clothing,1576.05,22
2023-12-01,Blender,Home & Kitchen,1439.86,30
2023-12-01,Coffee Maker,Home & Kitchen,1557.03,19
2023-12-01,Cookware Set,Home & Kitchen,1605.57,12
2023-12-01,Vacuum Cleaner,Home & Kitchen,1458.61,7
2023-12-01,Air Fryer,Home & Kitchen,1869.13,22
2023-12-01,Shampoo,Beauty,676.16,55
2023-12-01,Moisturizer,Beauty,832.07,31
2023-12-01,Lipstick,Beauty,533.6,31
2023-12-01,Perfume,Beauty,863.9,13
2023-12-01,Face Serum,Beauty,966.33,22
2023-12-02,Laptop,Electronics,12613.83,15
2023-12-02,Smartphone,Electronics,20425.41,30
2023-12-02,Headphones,Electronics,7317.68,56
2023-12-02,Tablet,Electronics,6671.28,18
2023-12-02,Smart Watch,Electronics,6996.7,29
2023-12-02,T-Shirt,Clothing,1828.97,75
2023-12-02,Jeans,Clothing,2990.51,54
2023-12-02,Jacket,Clothing,2942.66,32
2023-12-02,Sneakers,Clothing,3372.88,46
2023-12-02,Dress,Clothing,1809.23,26
2023-12-02,Blender,Home & Kitchen,1309.4,26
2023-12-02,Coffee Maker,Home & Kitchen,1573.15,19
2023-12-02,Cookware Set,Home & Kitchen,1974.16,16
2023-12-02,Vacuum Cleaner,Home & Kitchen,1521.71,8
2023-12-02,Air Fryer,Home & Kitchen,1696.26,19
2023-12-02,Shampoo,Beauty,614.79,49
2023-12-02,Moisturizer,Beauty,1115.9,39
2023-12-02,Lipstick,Beauty,835.31,47
2023-12-02,Perfume,Beauty,980.34,15
2023-12-02,Face Serum,Beauty,865.08,22
2023-12-03,Laptop,Electronics,11461.55,13
2023-12-03,Smartphone,Electronics,23330.91,35
2023-12-03,Headphones,Electronics,4906.12,38
2023-12-03,Tablet,Electronics,8505.84,23
2023-12-03,Smart Watch,Electronics,7088.74,30
2023-12-03,T-Shirt,Clothing,1616.27,67
2023-12-03,Jeans,Clothing,3147.35,51
2023-12-03,Jacket,Clothing,2816.13,33
2023-12-03,Sneakers,Clothing,3184.8,41
2023-12-03,Dress,Clothing,1394.44,20
2023-12-03,Blender,Home & Kitchen,1048.8,23
2023-12-03,Coffee Maker,Home & Kitchen,1746.51,24
2023-12-03,Cookware Set,Home & Kitchen,1547.13,12
2023-12-03,Vacuum Cleaner,Home & Kitchen,2237.5,11
2023-12-03,Air Fryer,Home & Kitchen,2967.21,36
2023-12-03,Shampoo,Beauty,899.7,74
2023-12-03,Moisturizer,Beauty,1218.42,42
2023-12-03,Lipstick,Beauty,881.13,52
2023-12-03,Perfume,Beauty,1152.05,17
2023-12-03,Face Serum,Beauty,1025.86,24
2023-12-04,Laptop,Electronics,7450.79,9
2023-12-04,Smartphone,Electronics,16061.01,24
2023-12-04,Headphones,Electronics,4351.37,36
2023-12-04,Tablet,Electronics,4657.89,12
2023-12-04,Smart Watch,Electronics,6149.65,26
2023-12-04,T-Shirt,Clothing,1345.38,56
2023-12-04,Jeans,Clothing,1815.99,33
2023-12-04,Jacket,Clothing,2186.46,24
2023-12-04,Sneakers,Clothing,1786.02,24
2023-12-04,Dress,Clothing,1262.94,19
2023-12-04,Blender,Home & Kitchen,1330.07,26
2023-12-04,Coffee Maker,Home & Kitchen,1657.42,21
2023-12-04,Cookware Set,Home & Kitchen,1289.1,10
2023-12-04,Vacuum Cleaner,Home & Kitchen,2071.89,10
2023-12-04,Air Fryer,Home & Kitchen,1636.71,18
2023-12-04,Shampoo,Beauty,561.33,47
2023-12-04,Moisturizer,Beauty,953.2,34
2023-12-04,Lipstick,Beauty,893.27,48
2023-12-04,Perfume,Beauty,677.16,11
2023-12-04,Face Serum,Beauty,916.2,22
2023-12-05,Laptop,Electronics,7959.28,9
2023-12-05,Smartphone,Electronics,11563.36,18
2023-12-05,Headphones,Electronics,4014.51,33
2023-12-05,Tablet,Electronics,5896.45,16
2023-12-05,Smart Watch,Electronics,9824.24,41
2023-12-05,T-Shirt,Clothing,1325.98,56
2023-12-05,Jeans,Clothing,1604.24,28
2023-12-05,Jacket,Clothing,2048.15,25
2023-12-05,Sneakers,Clothing,2362.14,32
2023-12-05,Dress,Clothing,1042.99,16
2023-12-05,Blender,Home & Kitchen,1198.61,26
2023-12-05,Coffee Maker,Home & Kitchen,1428.39,19
2023-12-05,Cookware Set,Home & Kitchen,1865.91,14
2023-12-05,Vacuum Cleaner,Home & Kitchen,1484.36,8
2023-12-05,Air Fryer,Home & Kitchen,1666.13,20
2023-12-05,Shampoo,Beauty,523.39,47
2023-12-05,Moisturizer,Beauty,1547.36,53
2023-12-05,Lipstick,Beauty,579.06,34
2023-12-05,Perfume,Beauty,1021.2,15
2023-12-05,Face Serum,Beauty,759.27,18
2023-12-06,Laptop,Electronics,9020.4,10
2023-12-06,Smartphone,Electronics,14922.93,23
2023-12-06,Headphones,Electronics,2932.13,23
2023-12-06,Tablet,Electronics,4426.84,11
2023-12-06,Smart Watch,Electronics,4878.99,20
2023-12-06,T-Shirt,Clothing,1283.97,58
2023-12-06,Jeans,Clothing,1888.09,32
2023-12-06,Jacket,Clothing,1651.19,19
2023-12-06,Sneakers,Clothing,2030.99,25
2023-12-06,Dress,Clothing,1565.38,23
2023-12-06,Blender,Home & Kitchen,817.65,16
2023-12-06,Coffee Maker,Home & Kitchen,1173.95,15
2023-12-06,Cookware Set,Home & Kitchen,1292.43,10
2023-12-06,Vacuum Cleaner,Home & Kitchen,2763.47,14
2023-12-06,Air Fryer,Home & Kitchen,1836.54,20
2023-12-06,Shampoo,Beauty,621.66,55
2023-12-06,Moisturizer,Beauty,1372.96,49
2023-12-06,Lipstick,Beauty,671.18,36
2023-12-06,Perfume,Beauty,1057.89,17
2023-12-06,Face Serum,Beauty,525.23,12
2023-12-07,Laptop,Electronics,8495.94,10
2023-12-07,Smartphone,Electronics,15889.17,25
2023-12-07,Headphones,Electronics,4561.39,37
2023-12-07,Tablet,Electronics,6818.45,17
2023-12-07,Smart Watch,Electronics,9018.44,36
2023-12-07,T-Shirt,Clothing,1249.01,54
2023-12-07,Jeans,Clothing,3140.35,51
2023-12-07,Jacket,Clothing,1955.64,22
2023-12-07,Sneakers,Clothing,2123.65,26
2023-12-07,Dress,Clothing,1886.48,28
2023-12-07,Blender,Home & Kitchen,1290.95,28
2023-12-07,Coffee Maker,Home & Kitchen,921.44,12
2023-12-07,Cookware Set,Home & Kitchen,1438.55,11
2023-12-07,Vacuum Cleaner,Home & Kitchen,1843.17,9
2023-12-07,Air Fryer,Home & Kitchen,2297.63,26
2023-12-07,Shampoo,Beauty,653.83,58
2023-12-07,Moisturizer,Beauty,1149.18,42
2023-12-07,Lipstick,Beauty,601.09,35
2023-12-07,Perfume,Beauty,742.83,12
2023-12-07,Face Serum,Beauty,739.18,19
2023-12-08,Laptop,Electronics,9319.88,11
2023-12-08,Smartphone,Electronics,18090.27,29
2023-12-08,Headphones,Electronics,3979.86,33
2023-12-08,Tablet,Electronics,5570.24,14
2023-12-08,Smart Watch,Electronics,6216.61,27
2023-12-08,T-Shirt,Clothing,1366.88,57
2023-12-08,Jeans,Clothing,2363.98,43
2023-12-08,Jacket,Clothing,1618.11,18
2023-12-08,Sneakers,Clothing,2105.48,27
2023-12-08,Dress,Clothing,1359.62,20
2023-12-08,Blender,Home & Kitchen,1168.81,25
2023-12-08,Coffee Maker,Home & Kitchen,1243.72,15
2023-12-08,Cookware Set,Home & Kitchen,1609.13,13
2023-12-08,Vacuum Cleaner,Home & Kitchen,1855.44,10
2023-12-08,Air Fryer,Home & Kitchen,1545.1,18
2023-12-08,Shampoo,Beauty,525.74,45
2023-12-08,Moisturizer,Beauty,1117.28,42
2023-12-08,Lipstick,Beauty,597.03,34
2023-12-08,Perfume,Beauty,660.36,10
2023-12-08,Face Serum,Beauty,731.8,17
2023-12-09,Laptop,Electronics,10638.03,12
2023-12-09,Smartphone,Electronics,14246.0,22
2023-12-09,Headphones,Electronics,5930.59,46
2023-12-09,Tablet,Electronics,8211.43,22
2023-12-09,Smart Watch,Electronics,7546.16,32
2023-12-09,T-Shirt,Clothing,1873.22,82
2023-12-09,Jeans,Clothing,2784.83,48
2023-12-09,Jacket,Clothing,2754.08,32
2023-12-09,Sneakers,Clothing,3298.47,42
2023-12-09,Dress,Clothing,2055.92,31
2023-12-09,Blender,Home & Kitchen,1213.68,24
2023-12-09,Coffee Maker,Home & Kitchen,1218.26,15
2023-12-09,Cookware Set,Home & Kitchen,1890.94,15
2023-12-09,Vacuum Cleaner,Home & Kitchen,1676.82,9
2023-12-09,Air Fryer,Home & Kitchen,1554.69,17
2023-12-09,Shampoo,Beauty,647.91,52
2023-12-09,Moisturizer,Beauty,1010.39,37
2023-12-09,Lipstick,Beauty,876.89,47
2023-12-09,Perfume,Beauty,932.08,15
2023-12-09,Face Serum,Beauty,762.33,19
2023-12-10,Laptop,Electronics,10380.18,12
2023-12-10,Smartphone,Electronics,20247.12,33
2023-12-10,Headphones,Electronics,7599.67,61
2023-12-10,Tablet,Electronics,7536.22,19
2023-12-10,Smart Watch,Electronics,5938.82,23
2023-12-10,T-Shirt,Clothing,1691.98,75
2023-12-10,Jeans,Clothing,3361.94,55
2023-12-10,Jacket,Clothing,2797.51,32
2023-12-10,Sneakers,Clothing,3297.54,41
2023-12-10,Dress,Clothing,1997.12,30
2023-12-10,Blender,Home & Kitchen,1216.03,25
2023-12-10,Coffee Maker,Home & Kitchen,957.19,12
2023-12-10,Cookware Set,Home & Kitchen,1526.56,12
2023-12-10,Vacuum Cleaner,Home & Kitchen,1865.78,9
2023-12-10,Air Fryer,Home & Kitchen,1654.52,19
2023-12-10,Shampoo,Beauty,661.74,57
2023-12-10,Moisturizer,Beauty,1058.24,41
2023-12-10,Lipstick,Beauty,537.59,32
2023-12-10,Perfume,Beauty,839.18,13
2023-12-10,Face Serum,Beauty,833.03,19
2023-12-11,Laptop,Electronics,9749.68,11
2023-12-11,Smartphone,Electronics,13622.03,20
2023-12-11,Headphones,Electronics,4200.85,33
2023-12-11,Tablet,Electronics,5758.74,15
2023-12-11,Smart Watch,Electronics,8435.74,34
2023-12-11,T-Shirt,Clothing,1118.93,47
2023-12-11,Jeans,Clothing,2143.83,37
2023-12-11,Jacket,Clothing,1820.31,21
2023-12-11,Sneakers,Clothing,2281.16,30
2023-12-11,Dress,Clothing,1787.25,25
2023-12-11,Blender,Home & Kitchen,1039.77,22
2023-12-11,Coffee Maker,Home & Kitchen,897.67,12
2023-12-11,Cookware Set,Home & Kitchen,1319.51,10
2023-12-11,Vacuum Cleaner,Home & Kitchen,1285.71,7
2023-12-11,Air Fryer,Home & Kitchen,1566.7,18
2023-12-11,Shampoo,Beauty,478.51,39
2023-12-11,Moisturizer,Beauty,1266.91,44
2023-12-11,Lipstick,Beauty,811.44,45
2023-12-11,Perfume,Beauty,567.83,9
2023-12-11,Face Serum,Beauty,710.95,18
2023-12-12,Laptop,Electronics,8510.71,10
2023-12-12,Smartphone,Electronics,14671.51,23
2023-12-12,Headphones,Electronics,4312.02,32
2023-12-12,Tablet,Electronics,7257.83,18
2023-12-12,Smart Watch,Electronics,5865.03,23
2023-12-12,T-Shirt,Clothing,1104.06,48
2023-12-12,Jeans,Clothing,1900.38,33
2023-12-12,Jacket,Clothing,1827.01,20
2023-12-12,Sneakers,Clothing,1976.92,24
2023-12-12,Dress,Clothing,1074.48,15
2023-12-12,Blender,Home & Kitchen,1356.72,29
2023-12-12,Coffee Maker,Home & Kitchen,1118.4,14
2023-12-12,Cookware Set,Home & Kitchen,1250.07,10
2023-12-12,Vacuum Cleaner,Home & Kitchen,1462.36,7
2023-12-12,Air Fryer,Home & Kitchen,1715.23,19
2023-12-12,Shampoo,Beauty,512.14,43
2023-12-12,Moisturizer,Beauty,1628.88,60
2023-12-12,Lipstick,Beauty,791.34,46
2023-12-12,Perfume,Beauty,680.87,11
2023-12-12,Face Serum,Beauty,1044.81,25
2023-12-13,Laptop,Electronics,12687.05,14
2023-12-13,Smartphone,Electronics,11407.34,19
2023-12-13,Headphones,Electronics,6798.74,51
2023-12-13,Tablet,Electronics,5836.04,14
2023-12-13,Smart Watch,Electronics,7224.77,28
2023-12-13,T-Shirt,Clothing,1643.94,67
2023-12-13,Jeans,Clothing,1509.69,25
2023-12-13,Jacket,Clothing,1811.26,21
2023-12-13,Sneakers,Clothing,1987.69,26
2023-12-13,Dress,Clothing,1604.77,23
2023-12-13,Blender,Home & Kitchen,1069.93,22
2023-12-13,Coffee Maker,Home & Kitchen,858.41,11
2023-12-13,Cookware Set,Home & Kitchen,2226.0,17
2023-12-13,Vacuum Cleaner,Home & Kitchen,1738.77,9
2023-12-13,Air Fryer,Home & Kitchen,1777.48,21
2023-12-13,Shampoo,Beauty,406.29,34
2023-12-13,Moisturizer,Beauty,1570.3,54
2023-12-13,Lipstick,Beauty,648.83,35
2023-12-13,Perfume,Beauty,709.1,11
2023-12-13,Face Serum,Beauty,936.94,22
2023-12-14,Laptop,Electronics,8300.84,9
2023-12-14,Smartphone,Electronics,16340.5,24
2023-12-14,Headphones,Electronics,3776.82,30
2023-12-14,Tablet,Electronics,6507.98,17
2023-12-14,Smart Watch,Electronics,8055.65,31
2023-12-14,T-Shirt,Clothing,1142.57,49
2023-12-14,Jeans,Clothing,2446.49,42
2023-12-14,Jacket,Clothing,1749.36,21
2023-12-14,Sneakers,Clothing,2598.81,35
2023-12-14,Dress,Clothing,1615.55,23
2023-12-14,Blender,Home & Kitchen,1100.86,23
2023-12-14,Coffee Maker,Home & Kitchen,907.95,11
2023-12-14,Cookware Set,Home & Kitchen,1554.1,12
2023-12-14,Vacuum Cleaner,Home & Kitchen,1411.82,7
2023-12-14,Air Fryer,Home & Kitchen,2102.96,24
2023-12-14,Shampoo,Beauty,458.64,39
2023-12-14,Moisturizer,Beauty,1176.81,44
2023-12-14,Lipstick,Beauty,930.83,53
2023-12-14,Perfume,Beauty,960.36,15
2023-12-14,Face Serum,Beauty,647.94,16
2023-12-15,Laptop,Electronics,10006.68,11
2023-12-15,Smartphone,Electronics,14346.03,24
2023-12-15,Headphones,Electronics,5715.66,45
2023-12-15,Tablet,Electronics,7461.99,19
2023-12-15,Smart Watch,Electronics,7778.86,30
2023-12-15,T-Shirt,Clothing,1286.26,58
2023-12-15,Jeans,Clothing,1992.07,33
2023-12-15,Jacket,Clothing,2036.8,22
2023-12-15,Sneakers,Clothing,1767.11,24
2023-12-15,Dress,Clothing,1575.41,22
2023-12-15,Blender,Home & Kitchen,1213.86,24
2023-12-15,Coffee Maker,Home & Kitchen,1530.94,19
2023-12-15,Cookware Set,Home & Kitchen,1751.8,14
2023-12-15,Vacuum Cleaner,Home & Kitchen,2705.89,13
2023-12-15,Air Fryer,Home & Kitchen,1489.49,17
2023-12-15,Shampoo,Beauty,350.07,30
2023-12-15,Moisturizer,Beauty,1097.64,38
2023-12-15,Lipstick,Beauty,726.38,40
2023-12-15,Perfume,Beauty,765.88,12
2023-12-15,Face Serum,Beauty,694.01,17
2023-12-16,Laptop,Electronics,10823.77,12
2023-12-16,Smartphone,Electronics,18753.23,30
2023-12-16,Headphones,Electronics,4147.86,31
2023-12-16,Tablet,Electronics,8650.95,21
2023-12-16,Smart Watch,Electronics,9490.99,37
2023-12-16,T-Shirt,Clothing,2408.97,99
2023-12-16,Jeans,Clothing,5297.49,90
2023-12-16,Jacket,Clothing,1865.28,22
2023-12-16,Sneakers,Clothing,3270.92,42
2023-12-16,Dress,Clothing,2285.33,33
2023-12-16,Blender,Home & Kitchen,1022.76,21
2023-12-16,Coffee Maker,Home & Kitchen,1223.0,16
2023-12-16,Cookware Set,Home & Kitchen,1554.63,12
2023-12-16,Vacuum Cleaner,Home & Kitchen,2091.56,11
2023-12-16,Air Fryer,Home & Kitchen,2402.51,26
2023-12-16,Shampoo,Beauty,478.48,41
2023-12-16,Moisturizer,Beauty,1537.24,54
2023-12-16,Lipstick,Beauty,1042.54,57
2023-12-16,Perfume,Beauty,832.13,13
2023-12-16,Face Serum,Beauty,594.6,14
2023-12-17,Laptop,Electronics,10439.65,12
2023-12-17,Smartphone,Electronics,15858.13,24
2023-12-17,Headphones,Electronics,4741.9,36
2023-12-17,Tablet,Electronics,9901.64,26
2023-12-17,Smart Watch,Electronics,12108.57,49
2023-12-17,T-Shirt,Clothing,2549.71,108
2023-12-17,Jeans,Clothing,2966.9,49
2023-12-17,Jacket,Clothing,3561.1,43
2023-12-17,Sneakers,Clothing,2113.43,26
2023-12-17,Dress,Clothing,1592.17,24
2023-12-17,Blender,Home & Kitchen,1290.0,28
2023-12-17,Coffee Maker,Home & Kitchen,1157.54,15
2023-12-17,Cookware Set,Home & Kitchen,1451.59,11
2023-12-17,Vacuum Cleaner,Home & Kitchen,2062.25,10
2023-12-17,Air Fryer,Home & Kitchen,2090.15,23
2023-12-17,Shampoo,Beauty,645.66,56
2023-12-17,Moisturizer,Beauty,1564.49,56
2023-12-17,Lipstick,Beauty,879.03,47
2023-12-17,Perfume,Beauty,850.67,14
2023-12-17,Face Serum,Beauty,966.07,22
2023-12-18,Laptop,Electronics,11090.92,13
2023-12-18,Smartphone,Electronics,15382.95,24
2023-12-18,Headphones,Electronics,3941.56,32
2023-12-18,Tablet,Electronics,5372.27,14
2023-12-18,Smart Watch,Electronics,7014.28,28
2023-12-18,T-Shirt,Clothing,1526.44,69
2023-12-18,Jeans,Clothing,2155.27,38
2023-12-18,Jacket,Clothing,2508.74,27
2023-12-18,Sneakers,Clothing,1984.16,24
2023-12-18,Dress,Clothing,1328.03,20
2023-12-18,Blender,Home & Kitchen,1136.97,24
2023-12-18,Coffee Maker,Home & Kitchen,1348.63,18
2023-12-18,Cookware Set,Home & Kitchen,1342.69,11
2023-12-18,Vacuum Cleaner,Home & Kitchen,1946.12,10
2023-12-18,Air Fryer,Home & Kitchen,2216.34,25
2023-12-18,Shampoo,Beauty,475.37,43
2023-12-18,Moisturizer,Beauty,962.13,37
2023-12-18,Lipstick,Beauty,821.48,48
2023-12-18,Perfume,Beauty,909.36,14
2023-12-18,Face Serum,Beauty,572.34,14
2023-12-19,Laptop,Electronics,9675.88,11
2023-12-19,Smartphone,Electronics,19745.83,33
2023-12-19,Headphones,Electronics,5115.26,38
2023-12-19,Tablet,Electronics,6253.23,16
2023-12-19,Smart Watch,Electronics,5895.63,23
2023-12-19,T-Shirt,Clothing,1079.44,45
2023-12-19,Jeans,Clothing,2139.97,39
2023-12-19,Jacket,Clothing,1603.1,18
2023-12-19,Sneakers,Clothing,2196.58,27
2023-12-19,Dress,Clothing,1297.87,19
2023-12-19,Blender,Home & Kitchen,1204.42,24
2023-12-19,Coffee Maker,Home & Kitchen,1243.61,15
2023-12-19,Cookware Set,Home & Kitchen,1699.14,13
2023-12-19,Vacuum Cleaner,Home & Kitchen,2063.44,11
2023-12-19,Air Fryer,Home & Kitchen,1649.83,19
2023-12-19,Shampoo,Beauty,577.37,51
2023-12-19,Moisturizer,Beauty,1556.53,55
2023-12-19,Lipstick,Beauty,694.0,41
2023-12-19,Perfume,Beauty,849.05,14
2023-12-19,Face Serum,Beauty,610.1,15
2023-12-20,Laptop,Electronics,9632.11,11
2023-12-20,Smartphone,Electronics,12075.93,18
2023-12-20,Headphones,Electronics,4271.99,32
2023-12-20,Tablet,Electronics,5790.07,15
2023-12-20,Smart Watch,Electronics,9889.49,40
2023-12-20,T-Shirt,Clothing,1158.23,48
2023-12-20,Jeans,Clothing,1918.06,34
2023-12-20,Jacket,Clothing,1572.04,18
2023-12-20,Sneakers,Clothing,1987.77,24
2023-12-20,Dress,Clothing,1403.06,21
2023-12-20,Blender,Home & Kitchen,1155.39,25
2023-12-20,Coffee Maker,Home & Kitchen,1164.56,15
2023-12-20,Cookware Set,Home & Kitchen,1320.95,11
2023-12-20,Vacuum Cleaner,Home & Kitchen,1210.24,6
2023-12-20,Air Fryer,Home & Kitchen,2288.28,26
2023-12-20,Shampoo,Beauty,496.74,41
2023-12-20,Moisturizer,Beauty,809.53,30
2023-12-20,Lipstick,Beauty,866.31,48
2023-12-20,Perfume,Beauty,551.8,9
2023-12-20,Face Serum,Beauty,913.17,23
2023-12-21,Laptop,Electronics,8094.47,9
2023-12-21,Smartphone,Electronics,10799.15,18
2023-12-21,Headphones,Electronics,3501.67,29
2023-12-21,Tablet,Electronics,5741.31,14
2023-12-21,Smart Watch,Electronics,8502.17,35
2023-12-21,T-Shirt,Clothing,1036.02,45
2023-12-21,Jeans,Clothing,2117.99,37
2023-12-21,Jacket,Clothing,1900.22,22
2023-12-21,Sneakers,Clothing,2126.33,26
2023-12-21,Dress,Clothing,1637.98,23
2023-12-21,Blender,Home & Kitchen,1146.85,23
2023-12-21,Coffee Maker,Home & Kitchen,1178.35,16
2023-12-21,Cookware Set,Home & Kitchen,1843.76,14
2023-12-21,Vacuum Cleaner,Home & Kitchen,1664.16,8
2023-12-21,Air Fryer,Home & Kitchen,1742.81,20
2023-12-21,Shampoo,Beauty,518.62,46
2023-12-21,Moisturizer,Beauty,1419.97,51
2023-12-21,Lipstick,Beauty,698.32,38
2023-12-21,Perfume,Beauty,810.65,12
2023-12-21,Face Serum,Beauty,871.69,20
2023-12-22,Laptop,Electronics,9538.14,11
2023-12-22,Smartphone,Electronics,12755.72,21
2023-12-22,Headphones,Electronics,5038.21,40
2023-12-22,Tablet,Electronics,6384.29,16
2023-12-22,Smart Watch,Electronics,6369.34,26
2023-12-22,T-Shirt,Clothing,1053.01,45
2023-12-22,Jeans,Clothing,1376.31,25
2023-12-22,Jacket,Clothing,2053.91,23
2023-12-22,Sneakers,Clothing,1691.0,22
2023-12-22,Dress,Clothing,959.17,15
2023-12-22,Blender,Home & Kitchen,907.53,19
2023-12-22,Coffee Maker,Home & Kitchen,1391.55,17
2023-12-22,Cookware Set,Home & Kitchen,1345.96,11
2023-12-22,Vacuum Cleaner,Home & Kitchen,1678.51,9
2023-12-22,Air Fryer,Home & Kitchen,1622.57,18
2023-12-22,Shampoo,Beauty,504.99,44
2023-12-22,Moisturizer,Beauty,1223.24,43
2023-12-22,Lipstick,Beauty,800.81,43
2023-12-22,Perfume,Beauty,912.01,14
2023-12-22,Face Serum,Beauty,806.48,19
2023-12-23,Laptop,Electronics,9099.57,11
2023-12-23,Smartphone,Electronics,23174.56,35
2023-12-23,Headphones,Electronics,5020.56,39
2023-12-23,Tablet,Electronics,5271.77,13
2023-12-23,Smart Watch,Electronics,8254.14,35
2023-12-23,T-Shirt,Clothing,2098.55,88
2023-12-23,Jeans,Clothing,3013.77,49
2023-12-23,Jacket,Clothing,2174.93,25
2023-12-23,Sneakers,Clothing,2144.91,29
2023-12-23,Dress,Clothing,1953.17,28
2023-12-23,Blender,Home & Kitchen,989.45,20
2023-12-23,Coffee Maker,Home & Kitchen,1633.85,20
2023-12-23,Cookware Set,Home & Kitchen,1579.87,12
2023-12-23,Vacuum Cleaner,Home & Kitchen,1810.3,9
2023-12-23,Air Fryer,Home & Kitchen,2702.08,30
2023-12-23,Shampoo,Beauty,409.57,34
2023-12-23,Moisturizer,Beauty,1318.89,50
2023-12-23,Lipstick,Beauty,572.49,33
2023-12-23,Perfume,Beauty,1180.61,18
2023-12-23,Face Serum,Beauty,682.06,16
2023-12-24,Laptop,Electronics,14003.97,15
2023-12-24,Smartphone,Electronics,18713.75,29
2023-12-24,Headphones,Electronics,3791.86,31
2023-12-24,Tablet,Electronics,7618.55,20
2023-12-24,Smart Watch,Electronics,7227.99,30
2023-12-24,T-Shirt,Clothing,2206.52,92
2023-12-24,Jeans,Clothing,2642.12,47
2023-12-24,Jacket,Clothing,3134.7,35
2023-12-24,Sneakers,Clothing,2839.96,38
2023-12-24,Dress,Clothing,2228.17,31
2023-12-24,Blender,Home & Kitchen,1220.58,27
2023-12-24,Coffee Maker,Home & Kitchen,1168.17,16
2023-12-24,Cookware Set,Home & Kitchen,1584.58,12
2023-12-24,Vacuum Cleaner,Home & Kitchen,2252.63,11
2023-12-24,Air Fryer,Home & Kitchen,1658.98,19
2023-12-24,Shampoo,Beauty,592.54,49
2023-12-24,Moisturizer,Beauty,1739.19,65
2023-12-24,Lipstick,Beauty,816.48,45
2023-12-24,Perfume,Beauty,1067.1,16
2023-12-24,Face Serum,Beauty,743.84,19
2023-12-25,Laptop,Electronics,8185.28,9
2023-12-25,Smartphone,Electronics,11429.85,17
2023-12-25,Headphones,Electronics,3106.46,24
2023-12-25,Tablet,Electronics,3037.81,8
2023-12-25,Smart Watch,Electronics,4395.22,17
2023-12-25,T-Shirt,Clothing,549.48,22
2023-12-25,Jeans,Clothing,1100.33,18
2023-12-25,Jacket,Clothing,1972.27,22
2023-12-25,Sneakers,Clothing,1320.65,18
2023-12-25,Dress,Clothing,1004.75,14
2023-12-25,Blender,Home & Kitchen,1024.96,20
2023-12-25,Coffee Maker,Home & Kitchen,950.21,12
2023-12-25,Cookware Set,Home & Kitchen,1030.95,8
2023-12-25,Vacuum Cleaner,Home & Kitchen,1112.27,6
2023-12-25,Air Fryer,Home & Kitchen,1026.19,12
2023-12-25,Shampoo,Beauty,396.96,35
2023-12-25,Moisturizer,Beauty,1024.46,35
2023-12-25,Lipstick,Beauty,544.4,29
2023-12-25,Perfume,Beauty,554.77,9
2023-12-25,Face Serum,Beauty,596.93,15
2023-12-26,Laptop,Electronics,6266.41,7
2023-12-26,Smartphone,Electronics,12133.85,18
2023-12-26,Headphones,Electronics,4240.16,34
2023-12-26,Tablet,Electronics,4165.22,10
2023-12-26,Smart Watch,Electronics,5094.14,20
2023-12-26,T-Shirt,Clothing,1197.67,50
2023-12-26,Jeans,Clothing,1369.43,25
2023-12-26,Jacket,Clothing,1578.49,18
2023-12-26,Sneakers,Clothing,1471.46,20
2023-12-26,Dress,Clothing,991.76,15
2023-12-26,Blender,Home & Kitchen,716.63,15
2023-12-26,Coffee Maker,Home & Kitchen,789.84,10
2023-12-26,Cookware Set,Home & Kitchen,1192.08,10
2023-12-26,Vacuum Cleaner,Home & Kitchen,934.31,5
2023-12-26,Air Fryer,Home & Kitchen,1230.03,14
2023-12-26,Shampoo,Beauty,340.12,27
2023-12-26,Moisturizer,Beauty,994.51,35
2023-12-26,Lipstick,Beauty,489.17,27
2023-12-26,Perfume,Beauty,558.67,9
2023-12-26,Face Serum,Beauty,791.8,18
2023-12-27,Laptop,Electronics,8552.51,10
2023-12-27,Smartphone,Electronics,14035.74,22
2023-12-27,Headphones,Electronics,5182.21,40
2023-12-27,Tablet,Electronics,5586.87,15
2023-12-27,Smart Watch,Electronics,4830.67,19
2023-12-27,T-Shirt,Clothing,800.66,34
2023-12-27,Jeans,Clothing,1387.55,23
2023-12-27,Jacket,Clothing,1535.73,17
2023-12-27,Sneakers,Clothing,1427.38,18
2023-12-27,Dress,Clothing,933.29,13
2023-12-27,Blender,Home & Kitchen,1100.25,22
2023-12-27,Coffee Maker,Home & Kitchen,814.9,11
